Date (yyyy.mm),expc-bot (mol m-2 s-1),intpp (mol m-2 s-1),intppdiat (mol m-2 s-1),phyc-vint (mol m-2),phydiat-vint (mol m-2),tos (degC),tob (degC),zmeso-vint (mol m-2),zmicro-vint (mol m-2),zooc-vint (mol m-2)
1602.01,8.58786257464811e-09,5.335405150732716e-08,4.695652004743894e-09,0.03909852474035548,0.005221925268263891,6.340424149512372,6.670019375835836,0.04338546450142644,0.016143234607165016,0.05952869962388831
1602.02,2.5211260146983447e-08,1.6089896832450373e-07,2.44970955591101e-08,0.09312482276311543,0.01671604102913906,5.280290358619665,5.8135194298085855,0.03906579625014639,0.0316942487573448,0.07076004438493717
1602.03,7.304157298232237e-08,3.3544984132866303e-07,8.280189035622184e-08,0.1666650158049816,0.04711555128714092,4.74656966370338,5.1690084580878,0.06529769058851415,0.06159599236869441,0.1268936825834513
1602.04,1.3667105196141696e-07,5.588864557149095e-07,1.4665530504355222e-07,0.22142724613078388,0.07436100781480719,5.110459584319385,5.075122763566821,0.12819623091410562,0.08793893694711888,0.2161351690520491
1602.05,2.0727948958353395e-07,8.984490377325657e-07,2.039011726451412e-07,0.2586534129578511,0.08216945591232012,7.889072130709079,5.903587958815883,0.1982449132467811,0.10037869487190029,0.2986236103835183
1602.06,1.6939114097450353e-07,9.081608005176793e-07,1.3841009244034564e-07,0.205606131191608,0.04586685407032559,11.412771950528025,7.01987755305336,0.24508853437225747,0.08253890474043145,0.3276274390897943
1602.07,1.5676808812103547e-07,8.109376721691181e-07,1.3926959281405822e-07,0.1866086171749024,0.04362535345344522,14.112923683517243,8.315967948662829,0.22630407931138366,0.08011358674221261,0.3064176657642978
1602.08,1.1775903769526584e-07,6.008156916190533e-07,1.1214182830074374e-07,0.15243761283138876,0.03685685045014847,14.46294057320159,9.617178711233784,0.1872514163047676,0.06779314447127163,0.2550445591729265
1602.09,9.118229411772986e-08,4.459911171167051e-07,8.769209655561495e-08,0.12536481583623524,0.03151956580350461,13.546097165843204,10.185901338967277,0.1628553355443958,0.05611006770435404,0.218965402389327
1602.10,5.4782814016952724e-08,2.3343233572683208e-07,4.35787264896465e-08,0.0927783881909352,0.02305532132810158,12.23466778006608,10.240874591169607,0.12945045213054898,0.041901826313915584,0.17135227714304527
1602.11,2.2416365012275272e-08,7.839955022515116e-08,1.1010722002501124e-08,0.056703268280853036,0.012968463319474183,10.393412792797504,9.704809398869784,0.08561642736336653,0.03102110238430342,0.11663752931404628
1602.12,9.831406891296485e-09,2.1593046182147164e-08,1.7671928348060192e-09,0.029138339337310037,0.005530276463408955,8.252373495694592,8.256668551152304,0.0581125670469076,0.018908902779131976,0.0770214696138372
1603.01,8.518191872191758e-09,5.4170383591447824e-08,4.716521608234114e-09,0.03966351749505474,0.005327625532322803,6.799818806171775,7.058451545158425,0.041822121870672975,0.015218480969404112,0.057040602340976784
1603.02,2.042582989013719e-08,1.4616621911362223e-07,2.1845619264575512e-08,0.08619747282305443,0.015301787886531028,5.7492846456081645,6.126770330981593,0.038276583747216694,0.029556864649150513,0.0678334485981082
1603.03,7.359990964614198e-08,3.204098971404911e-07,7.476724760279626e-08,0.16722310025230278,0.04622780283183262,4.872888409657054,5.165305178214329,0.061341629449754555,0.060402913937141506,0.12174454365164089
1603.04,1.5065101855942432e-07,6.106827654173366e-07,1.6692057000501178e-07,0.22620152273522084,0.07863550262350459,5.478381829492185,5.132565069224252,0.1347008576694361,0.09570997340252475,0.23041083141863572
1603.05,1.8602111813457027e-07,8.93540186395066e-07,1.787231467925648e-07,0.24260230387653,0.07084930149864858,7.956870205489297,5.856915385270597,0.2046302743572286,0.09663961744322441,0.3012698912798771
1603.06,1.8485700599177327e-07,8.908668603234363e-07,1.5910495580272763e-07,0.2106291383618419,0.052075319035921275,10.59894582384869,6.8958199753579414,0.25123703098216693,0.08775749225385972,0.33899452406751973
1603.07,1.6538862577268547e-07,8.215113506015505e-07,1.4702509886857947e-07,0.1912133459946797,0.04501349052657933,13.481718691800495,8.081465590252586,0.23532004004549126,0.08021301364307404,0.3155330558251308
1603.08,1.3655058187489242e-07,6.595722196883203e-07,1.3001626957898489e-07,0.16247878269551316,0.04029077061987879,13.957761172367059,9.336479004540836,0.2063387701736019,0.07049264435181755,0.27683141496655256
1603.09,1.000329735189141e-07,4.6390442517186704e-07,8.898488266108989e-08,0.127811121015262,0.03131044621571731,13.770922668608858,10.08609788974113,0.17394347075153943,0.05724110492339442,0.23118457752248164
1603.10,5.649669584096698e-08,2.1758723347329395e-07,4.2910407109877775e-08,0.09343182917922094,0.024321278342946118,11.796661798288943,10.11092229323351,0.13298976644160984,0.04420723252955477,0.1771969995079016
1603.11,2.3103157142614698e-08,8.470025141410466e-08,1.320962874574246e-08,0.05875743436555645,0.013106929301509147,9.502081479621639,9.290189042605302,0.09079703991082508,0.02928339634842667,0.12008043671483305
1603.12,1.1634494479185202e-08,3.199101788690256e-08,3.5075278861982337e-09,0.03598187271790248,0.006862165965557252,7.402124650576268,7.822157829668916,0.06331889016516654,0.0205222957465354,0.08384118576545024
1604.01,8.603697184291436e-09,4.0047461191994595e-08,4.252441783448373e-09,0.035414498771272,0.005596372280582529,6.195895089025097,6.575124611435268,0.046676018114695905,0.016551385486657643,0.06322740339088224
1604.02,2.2194675944957113e-08,1.561756659095908e-07,2.1576264660664138e-08,0.08789941446022956,0.015118421591920665,5.277595066686364,5.701904525438953,0.04125533476500752,0.027795298518582263,0.06905063288994065
1604.03,6.30308973596681e-08,3.0676924746703486e-07,7.071201947392627e-08,0.1554380438560437,0.04173516298880342,5.036590919272478,5.390767525994821,0.059716132587910385,0.05980909811773201,0.11952523195844199
1604.04,1.2531092373578021e-07,5.86658053049872e-07,1.4846579612009387e-07,0.21489587357515125,0.07000458582445175,5.705316283048419,5.6629771558250885,0.12169220451518811,0.08807684363469023,0.2097690465325206
1604.05,1.8218356816460302e-07,8.473018705466414e-07,1.7747062386991723e-07,0.23439939267101323,0.07204252724051678,7.982201038210519,6.368596451886022,0.1978132333369871,0.09634795764725143,0.2941611916057362
1604.06,1.7306388361786736e-07,9.182637430488481e-07,1.5852898079965795e-07,0.21456380815693676,0.05243591039783584,11.122455889073054,7.375167460667922,0.24052663209882755,0.08826124485779092,0.32878787526902964
1604.07,1.4238101461920327e-07,7.686834439055506e-07,1.3044157760328828e-07,0.18112450860344287,0.040852223464972456,13.456557850114505,8.504675272100739,0.22060831875711648,0.07744862464002121,0.29805694334772065
1604.08,1.2800533634045607e-07,6.562652074951588e-07,1.1634393084931689e-07,0.16235040400710948,0.03762350891936613,14.530563995563421,9.459844229855745,0.1996555591116753,0.07011932989228162,0.26977489000159444
1604.09,9.058060918026173e-08,4.371395393333423e-07,7.97447630400972e-08,0.12508449519998024,0.029494075547963988,14.241348023739182,10.173450887212775,0.16272494883178573,0.05755943239706343,0.22028438326280056
